code,name,price,pct_change,amount,main_net,main_pct,super_net,large_net,medium_net,small_net,period,updated_at
001278,一彬科技,17.3,0.41,56118775.08,-964221.0,-1.72,-49225.0,-914996.0,-555609.0,1519829.0,10日排行,2026-06-09 17:01:01
300440,运达科技,18.74,2.46,157555713.0,-996545.0,-0.63,3193299.0,-4189844.0,9450532.0,-8453987.0,10日排行,2026-06-09 17:01:01
300773,拉卡拉,22.67,1.21,396361255.84,-1025297.0,-0.26,-15576340.0,14551043.0,9017493.0,-7992196.0,10日排行,2026-06-09 17:01:01
603602,纵横通信,13.54,4.15,106991233.0,-1078373.0,-1.01,-627388.0,-450985.0,122306.0,956067.0,10日排行,2026-06-09 17:01:01
300161,华中数控,32.75,1.68,242456699.23,-1243447.0,-0.51,-1456330.0,212883.0,-3948094.0,5191541.0,10日排行,2026-06-09 17:01:01
301499,维科精密,32.9,2.4,93616583.0,-1256485.0,-1.34,-1118461.0,-138024.0,-8378199.0,9634684.0,10日排行,2026-06-09 17:01:01
300380,安硕信息,30.24,1.68,64227575.0,-1464507.0,-2.28,-1171251.0,-293256.0,-6362631.0,7827138.0,10日排行,2026-06-09 17:01:01
003029,吉大正元,18.34,1.61,36367348.0,-1632410.0,-4.49,-1318460.0,-313950.0,138536.0,1493874.0,10日排行,2026-06-09 17:01:01
002403,爱仕达,10.58,-0.38,70480172.0,-1822202.0,-2.59,-490272.0,-1331930.0,1454706.0,367496.0,10日排行,2026-06-09 17:01:01
603320,迪贝电气,20.08,-0.59,44940224.0,-1826332.0,-4.06,1157204.0,-2983536.0,-315284.0,2141616.0,10日排行,2026-06-09 17:01:01
301339,通行宝,11.35,0.71,32230843.64,-1855256.0,-5.76,0.0,-1855256.0,501867.0,1353390.0,10日排行,2026-06-09 17:01:01
605286,同力天启,30.19,-0.98,60152743.0,-1906344.0,-3.17,-2236557.0,330213.0,-2389564.0,4295908.0,10日排行,2026-06-09 17:01:01
603960,克来机电,21.31,-1.84,164693749.0,-1908697.0,-1.16,-8532548.0,6623851.0,8218385.0,-6309690.0,10日排行,2026-06-09 17:01:01
300430,*ST益通,5.22,-2.43,71783814.26,-2038973.0,-2.84,-2535552.0,496579.0,-6339913.0,8378886.0,10日排行,2026-06-09 17:01:01
300768,迪普科技,15.0,0.13,81954053.07,-2086806.0,-2.55,-2383604.0,296798.0,492849.0,1593956.0,10日排行,2026-06-09 17:01:01
301378,通达海,27.74,0.22,51148004.0,-2136803.0,-4.18,0.0,-2136803.0,871108.0,1265695.0,10日排行,2026-06-09 17:01:01
301185,鸥玛软件,16.8,-0.41,50312070.76,-2141525.0,-4.26,0.0,-2141525.0,5986680.0,-3845154.0,10日排行,2026-06-09 17:01:01
301505,苏州规划,18.78,-0.69,32119287.27,-2310263.0,-7.19,0.0,-2310263.0,312692.0,1997572.0,10日排行,2026-06-09 17:01:01
002073,软控股份,5.59,0.0,75207510.84,-2399930.0,-3.19,-249207.0,-2150723.0,2396259.0,3671.0,10日排行,2026-06-09 17:01:01
603656,XD泰禾智,18.06,-3.22,100124468.0,-2506518.0,-2.5,-2784140.0,277622.0,-370909.0,2877428.0,10日排行,2026-06-09 17:01:01
002367,康力电梯,5.49,0.37,29246117.77,-2638920.0,-9.02,-4155822.0,1516902.0,-430971.0,3069891.0,10日排行,2026-06-09 17:01:01
000821,ST京机,9.7,-0.51,141257866.68,-2884174.0,-2.04,3641442.0,-6525616.0,-5551364.0,8435537.0,10日排行,2026-06-09 17:01:01
300663,科蓝软件,7.54,0.94,133637177.35,-2919905.0,-2.18,-1600011.0,-1319894.0,-8169806.0,11089711.0,10日排行,2026-06-09 17:01:01
300879,大叶股份,18.76,1.41,47218756.8,-3126184.0,-6.62,-1527488.0,-1598696.0,2510632.0,615552.0,10日排行,2026-06-09 17:01:01
002698,博实股份,12.52,-2.19,133056206.28,-3230088.0,-2.43,-2647455.0,-582633.0,9404700.0,-6174612.0,10日排行,2026-06-09 17:01:01
300588,熙菱信息,18.82,-0.05,62035164.2,-3345127.0,-5.39,-4081982.0,736855.0,1785705.0,1559422.0,10日排行,2026-06-09 17:01:01
300421,力星股份,21.81,-0.37,185442620.0,-3383025.0,-1.82,-1840463.0,-1542562.0,79491.0,3303534.0,10日排行,2026-06-09 17:01:01
002209,达 意 隆,11.98,-0.17,63321564.0,-3406098.0,-5.38,-317955.0,-3088143.0,4318458.0,-912360.0,10日排行,2026-06-09 17:01:01
300112,万讯自控,6.99,0.87,67222431.0,-3491551.0,-5.19,1044598.0,-4536149.0,1298963.0,2192588.0,10日排行,2026-06-09 17:01:01
300552,万集科技,28.87,2.85,268824806.25,-3500692.0,-1.3,-6179805.0,2679113.0,-17086665.0,20587356.0,10日排行,2026-06-09 17:01:01
603095,越剑智能,17.72,-1.17,56927561.0,-3679246.0,-6.46,-227264.0,-3451982.0,-6298964.0,9978211.0,10日排行,2026-06-09 17:01:01
603118,共进股份,12.61,2.11,367053755.0,-3895344.0,-1.06,6867955.0,-10763299.0,5914066.0,-2018722.0,10日排行,2026-06-09 17:01:01
301191,菲菱科思,94.95,5.15,398421789.94,-4012449.0,-1.01,-5097018.0,1084569.0,-33322400.0,37334848.0,10日排行,2026-06-09 17:01:01
300415,伊之密,21.39,0.61,140712932.08,-4764873.0,-3.39,-2099965.0,-2664908.0,15284997.0,-10520124.0,10日排行,2026-06-09 17:01:01
603895,天永智能,31.88,-2.39,73454091.0,-4853843.0,-6.61,-2364464.0,-2489379.0,7254523.0,-2400680.0,10日排行,2026-06-09 17:01:01
603933,睿能科技,23.0,0.7,100762748.0,-4921527.0,-4.88,-518884.0,-4402643.0,-3204034.0,8125561.0,10日排行,2026-06-09 17:01:01
300472,*ST新元,7.86,-2.0,30193880.0,-5274255.0,-17.47,-5106616.0,-167639.0,1482342.0,3791914.0,10日排行,2026-06-09 17:01:01
301418,协昌科技,48.71,6.87,464631415.15,-5779858.0,-1.24,-2210427.0,-3569431.0,8068783.0,-2288924.0,10日排行,2026-06-09 17:01:01
002347,泰尔股份,6.88,0.0,100354320.0,-7825343.0,-7.8,0.0,-7825343.0,3977776.0,3847567.0,10日排行,2026-06-09 17:01:01
603186,华正新材,149.63,10.0,2811138798.0,-7845536.0,-0.28,-102108336.0,94262800.0,18044480.0,-10198928.0,10日排行,2026-06-09 17:01:01
002222,福晶科技,90.92,5.11,2369425179.99,-7859808.0,-0.33,-22129984.0,14270176.0,-88459600.0,96319424.0,10日排行,2026-06-09 17:01:01
600570,XD恒生电,22.27,0.95,436250062.0,-8144660.0,-1.87,3119977.0,-11264637.0,-16149226.0,24293887.0,10日排行,2026-06-09 17:01:01
300720,海川智能,68.79,0.48,587063663.4,-8254710.0,-1.41,-42138227.0,33883517.0,-9095522.0,17350232.0,10日排行,2026-06-09 17:01:01
002334,英威腾,8.96,0.22,460577915.29,-9019180.0,-1.96,-23926117.0,14906937.0,880673.0,8138508.0,10日排行,2026-06-09 17:01:01
002472,双环传动,44.87,-0.36,2365037158.25,-9064963.0,-0.38,18800349.0,-27865312.0,58286016.0,-49221056.0,10日排行,2026-06-09 17:01:01
603131,上海沪工,18.85,0.96,142367169.0,-9496210.0,-6.67,-1747647.0,-7748563.0,-2966168.0,12462378.0,10日排行,2026-06-09 17:01:01
002559,亚威股份,10.0,2.67,272657771.9,-9834971.0,-3.61,-12138673.0,2303702.0,8717135.0,1117835.0,10日排行,2026-06-09 17:01:01
002598,ST章鼓,7.19,-3.88,69476464.0,-10107760.0,-14.55,-5227194.0,-4880566.0,5936418.0,4171343.0,10日排行,2026-06-09 17:01:01
301413,安培龙,91.34,0.16,556688699.52,-10146444.0,-1.82,588362.0,-10734806.0,-18316909.0,28463353.0,10日排行,2026-06-09 17:01:01
300403,汉宇集团,11.08,-1.95,159201038.28,-10364608.0,-6.51,-5355758.0,-5008850.0,4496994.0,5867615.0,10日排行,2026-06-09 17:01:01
301316,慧博云通,38.38,-0.57,431669134.16,-10459278.0,-2.42,-7674276.0,-2785002.0,-12643715.0,23102993.0,10日排行,2026-06-09 17:01:01
603159,上海亚虹,27.41,0.4,105986451.0,-10664975.0,-10.06,-3624119.0,-7040856.0,-76304.0,10741279.0,10日排行,2026-06-09 17:01:01
301489,思泉新材,144.08,5.17,829764343.21,-10694824.0,-1.29,1073818.0,-11768642.0,-29738939.0,40433760.0,10日排行,2026-06-09 17:01:01
300227,光韵达,10.5,3.65,208775944.39,-10714464.0,-5.13,-4071756.0,-6642708.0,307806.0,10406658.0,10日排行,2026-06-09 17:01:01
603290,斯达半导,112.0,5.26,950092541.0,-11280598.0,-1.19,17372631.0,-28653229.0,36685856.0,-25405253.0,10日排行,2026-06-09 17:01:01
300245,ST天玑,6.21,-2.66,66931310.0,-11398224.0,-17.03,-1182404.0,-10215820.0,1245910.0,10152314.0,10日排行,2026-06-09 17:01:01
300515,三德科技,15.24,0.93,48136840.0,-11976740.0,-24.88,-3921800.0,-8054940.0,4639332.0,7337408.0,10日排行,2026-06-09 17:01:01
002947,恒铭达,85.5,4.91,840633772.9,-12357488.0,-1.47,-16221110.0,3863622.0,-16748748.0,29106236.0,10日排行,2026-06-09 17:01:01
300563,神宇股份,28.46,0.21,180062365.44,-13184841.0,-7.32,-8642302.0,-4542539.0,-2493419.0,15678261.0,10日排行,2026-06-09 17:01:01
301293,三博脑科,54.16,0.65,230387024.56,-13424593.0,-5.83,-5201473.0,-8223120.0,109195.0,13315398.0,10日排行,2026-06-09 17:01:01
300468,四方精创,22.43,0.22,313012880.22,-13447923.0,-4.3,-9020166.0,-4427757.0,-13130239.0,26578162.0,10日排行,2026-06-09 17:01:01
300474,景嘉微,54.37,1.57,433956243.81,-13546467.0,-3.12,-8487784.0,-5058683.0,3920122.0,9626345.0,10日排行,2026-06-09 17:01:01
300337,银邦股份,11.94,0.51,228775623.65,-13870473.0,-6.06,-14135867.0,265394.0,2398809.0,11471664.0,10日排行,2026-06-09 17:01:01
000977,浪潮信息,59.46,2.71,2631144166.36,-14666608.0,-0.56,-5034976.0,-9631632.0,-41779584.0,56446192.0,10日排行,2026-06-09 17:01:01
300674,宇信科技,15.71,-0.13,132259454.46,-16016318.0,-12.11,-2979458.0,-13036860.0,7845804.0,8170515.0,10日排行,2026-06-09 17:01:01
301368,丰立智能,48.8,-1.37,211351985.37,-16336414.0,-7.73,-6812779.0,-9523635.0,-102493.0,16438908.0,10日排行,2026-06-09 17:01:01
300461,田中精机,45.98,-2.44,200765422.4,-16892982.0,-8.41,-6053258.0,-10839724.0,-2675981.0,19568963.0,10日排行,2026-06-09 17:01:01
300682,朗新科技,12.06,-0.99,218312265.3,-16904811.0,-7.74,-16118800.0,-786011.0,634005.0,16270808.0,10日排行,2026-06-09 17:01:01
002444,巨星科技,31.47,1.32,586704831.43,-17796310.0,-3.03,-8821944.0,-8974366.0,1974791.0,15821518.0,10日排行,2026-06-09 17:01:01
300290,荣科科技,9.65,-0.72,182509720.92,-17846965.0,-9.78,-10472209.0,-7374756.0,-6330839.0,24177804.0,10日排行,2026-06-09 17:01:01
300420,五洋自控,6.18,-2.83,1065481496.58,-19109235.0,-1.79,-54530483.0,35421248.0,11474448.0,7634792.0,10日排行,2026-06-09 17:01:01
603703,盛洋科技,12.09,-1.14,217514176.0,-20665213.0,-9.5,-7313971.0,-13351242.0,-7687981.0,28353194.0,10日排行,2026-06-09 17:01:01
300334,津膜科技,10.35,4.12,449458312.1,-21536761.0,-4.79,-1073111.0,-20463650.0,15758815.0,5777946.0,10日排行,2026-06-09 17:01:01
002527,新时达,16.16,-0.8,898676494.83,-21629657.0,-2.41,-8546567.0,-13083090.0,-19944336.0,41573989.0,10日排行,2026-06-09 17:01:01
603985,恒润股份,22.23,-0.89,293843392.0,-22422663.0,-7.63,-6098386.0,-16324277.0,-2880727.0,25303390.0,10日排行,2026-06-09 17:01:01
300276,三丰智能,8.38,-1.3,663298381.87,-23178496.0,-3.49,-8743511.0,-14434985.0,-4445930.0,27624426.0,10日排行,2026-06-09 17:01:01
003021,兆威机电,106.87,-1.03,744826592.03,-23834471.0,-3.2,-41255139.0,17420668.0,33032842.0,-9198370.0,10日排行,2026-06-09 17:01:01
002079,苏州固锝,11.93,4.01,474776153.8,-24059297.0,-5.07,-11705302.0,-12353995.0,2721338.0,21337960.0,10日排行,2026-06-09 17:01:01
603236,移远通信,58.15,-0.26,935340612.0,-24241325.0,-2.59,-77070930.0,52829605.0,28949472.0,-4708146.0,10日排行,2026-06-09 17:01:01
603416,信捷电气,58.45,-0.6,277670792.0,-24459502.0,-8.81,-33451344.0,8991842.0,12871887.0,11587616.0,10日排行,2026-06-09 17:01:01
300212,*ST易录,11.33,-2.58,383799025.78,-25289103.0,-6.59,-5473349.0,-19815754.0,-2572472.0,27861574.0,10日排行,2026-06-09 17:01:01
002436,兴森科技,38.15,3.11,4979405836.33,-25670240.0,-0.52,-27830784.0,2160544.0,25798080.0,-127840.0,10日排行,2026-06-09 17:01:01
300943,春晖智控,34.78,-1.33,242584854.52,-26535368.0,-10.94,-509859.0,-26025509.0,-18941078.0,45476445.0,10日排行,2026-06-09 17:01:01
603283,赛腾股份,47.67,3.14,842125368.0,-30714237.0,-3.65,-11501040.0,-19213197.0,-15955199.0,46669438.0,10日排行,2026-06-09 17:01:01
300139,晓程科技,40.55,3.18,582256884.75,-31467392.0,-5.4,-22626265.0,-8841127.0,-25894248.0,57361648.0,10日排行,2026-06-09 17:01:01
300846,首都在线,22.38,1.13,447691913.73,-31747031.0,-7.09,-23444668.0,-8302363.0,-1454368.0,33201398.0,10日排行,2026-06-09 17:01:01
300672,国科微,283.65,2.51,2232484352.55,-33084672.0,-1.48,-45302624.0,12217952.0,-69208368.0,102293056.0,10日排行,2026-06-09 17:01:01
300054,鼎龙股份,69.1,6.46,2218523945.21,-34190365.0,-1.54,49484547.0,-83674912.0,-8596384.0,42786752.0,10日排行,2026-06-09 17:01:01
300024,机器人,15.9,0.0,769672621.14,-34604171.0,-4.5,5575130.0,-40179301.0,14848647.0,19755519.0,10日排行,2026-06-09 17:01:01
300782,卓胜微,99.0,5.47,2331545600.22,-36924848.0,-1.58,-94485936.0,57561088.0,-22293152.0,59217984.0,10日排行,2026-06-09 17:01:01
300660,江苏雷利,33.97,-1.99,430272557.59,-37590373.0,-8.74,-28865732.0,-8724641.0,10037429.0,27552944.0,10日排行,2026-06-09 17:01:01
300342,天银机电,50.41,2.27,1400952768.53,-40070551.0,-2.86,-10370567.0,-29699984.0,-16223664.0,56294208.0,10日排行,2026-06-09 17:01:01
000938,紫光股份,26.38,1.81,2999097224.73,-41266048.0,-1.38,4854480.0,-46120528.0,-105055840.0,146321888.0,10日排行,2026-06-09 17:01:01
300236,上海新阳,95.8,9.07,1539606266.97,-43126885.0,-2.8,-45620645.0,2493760.0,-31616800.0,74743680.0,10日排行,2026-06-09 17:01:01
300687,赛意信息,24.36,-1.77,446244365.44,-44309781.0,-9.93,-34558383.0,-9751398.0,-27355878.0,71665658.0,10日排行,2026-06-09 17:01:01
002196,方正电机,13.58,-3.0,542130190.45,-46683747.0,-8.61,-28454744.0,-18229003.0,6466144.0,40217603.0,10日排行,2026-06-09 17:01:01
002943,宇晶股份,51.98,1.82,627535198.65,-57288000.0,-9.13,-19423708.0,-37864292.0,-27831286.0,85119284.0,10日排行,2026-06-09 17:01:01
002896,中大力德,90.69,-4.74,2724862587.46,-66536693.0,-2.44,-72453525.0,5916832.0,57168960.0,9367712.0,10日排行,2026-06-09 17:01:01
300718,长盛轴承,75.37,-2.12,827929635.98,-71054088.0,-8.58,-31425939.0,-39628149.0,16342416.0,54711667.0,10日排行,2026-06-09 17:01:01
300222,科大智能,13.53,-1.1,490990884.38,-71689827.0,-14.6,-16103154.0,-55586673.0,18459197.0,53230631.0,10日排行,2026-06-09 17:01:01
002230,科大讯飞,44.51,0.88,1453150806.54,-76616183.0,-5.27,-75881783.0,-734400.0,47224192.0,29391984.0,10日排行,2026-06-09 17:01:01
603203,快克智能,53.97,-3.38,1384367725.0,-77141024.0,-5.57,-64716384.0,-12424640.0,-37152320.0,114293328.0,10日排行,2026-06-09 17:01:01
002031,巨轮智能,6.68,-2.48,1300413497.61,-92430687.0,-7.11,-26019955.0,-66410732.0,-25917296.0,118348000.0,10日排行,2026-06-09 17:01:01
002792,通宇通讯,39.74,-3.0,1146557250.27,-95239096.0,-8.31,-41597322.0,-53641774.0,-8914144.0,104153248.0,10日排行,2026-06-09 17:01:01
000338,潍柴动力,30.35,1.23,3003527033.45,-97945904.0,-3.26,-72422160.0,-25523744.0,-221859616.0,319805536.0,10日排行,2026-06-09 17:01:01
603859,XD能科科,52.95,6.37,2720804291.0,-130073024.0,-4.78,-74393840.0,-55679184.0,-14081152.0,144154160.0,10日排行,2026-06-09 17:01:01
002929,润建股份,62.06,-0.43,1042691080.33,-134519350.0,-12.9,-40297092.0,-94222258.0,-57015872.0,191535248.0,10日排行,2026-06-09 17:01:01
300124,汇川技术,74.6,0.11,3216060255.69,-137973808.0,-4.29,29159248.0,-167133056.0,54206512.0,83767312.0,10日排行,2026-06-09 17:01:01
300503,昊志机电,86.59,-0.48,2617760009.78,-159845888.0,-6.11,-80075632.0,-79770256.0,56517376.0,103328512.0,10日排行,2026-06-09 17:01:01
601689,拓普集团,67.75,-0.51,3251505463.0,-267633312.0,-8.23,-205681216.0,-61952096.0,79857968.0,187775360.0,10日排行,2026-06-09 17:01:01
002050,三花智控,47.49,0.23,6277778658.83,-386860576.0,-6.16,-277489392.0,-109371184.0,90122848.0,296737744.0,10日排行,2026-06-09 17:01:01
002463,沪电股份,141.09,2.99,17184829215.45,-582373472.0,-3.39,259487136.0,-841860608.0,585443840.0,-3070480.0,10日排行,2026-06-09 17:01:01
002281,光迅科技,210.22,1.56,11979698579.11,-807270704.0,-6.74,-839431312.0,32160608.0,312039808.0,495230896.0,10日排行,2026-06-09 17:01:01
