code,name,price,pct_change,amount,main_net,main_pct,super_net,large_net,medium_net,small_net,period,updated_at
300645,正元智慧,12.22,2.69,30389485.0,1803260.0,5.93,0.0,1803260.0,425968.0,-2229228.0,即时,2026-07-16 11:05:38
000625,长安汽车,7.19,2.28,420944362.64,1796785.0,0.43,16450333.0,-14653548.0,-20446868.0,18650083.0,即时,2026-07-16 11:05:36
300581,晨曦航空,9.2,0.66,39328417.44,1796550.0,4.57,0.0,1796550.0,-4050330.0,2253780.0,即时,2026-07-16 11:05:38
300472,*ST新元,6.37,1.76,11733099.0,1699002.0,14.48,1295109.0,403893.0,-990766.0,-708236.0,即时,2026-07-16 11:05:38
002253,川大智胜,9.9,2.38,32641964.0,1614636.0,4.95,-111.0,1614747.0,1540220.0,-3154856.0,即时,2026-07-16 11:05:37
001266,宏英智能,35.13,-2.98,64137548.0,1606164.0,2.5,0.0,1606164.0,3109148.0,-4715312.0,即时,2026-07-16 11:05:36
300333,兆日科技,7.39,1.79,34957267.0,1601003.0,4.58,1515916.0,85087.0,-4127374.0,2526371.0,即时,2026-07-16 11:05:37
300011,鼎汉技术,5.78,1.76,14622457.31,1599266.0,10.94,0.0,1599266.0,-1556610.0,-42656.0,即时,2026-07-16 11:05:37
300456,赛微电子,34.29,0.47,521253637.8,1510158.0,0.29,-5732032.0,7242190.0,-14623474.0,13113317.0,即时,2026-07-16 11:05:38
603015,弘讯科技,10.2,0.39,13922940.0,1487245.0,10.68,0.0,1487245.0,-1625999.0,138754.0,即时,2026-07-16 11:05:39
603528,多伦科技,5.84,2.82,38131997.0,1485450.0,3.9,0.0,1485450.0,-2145195.0,659745.0,即时,2026-07-16 11:05:39
300466,赛摩智能,7.26,2.11,25927397.0,1476072.0,5.69,0.0,1476072.0,-1183843.0,-292229.0,即时,2026-07-16 11:05:38
600038,中直股份,25.52,1.07,79487310.0,1469345.0,1.85,1550924.0,-81579.0,-5133201.0,3663855.0,即时,2026-07-16 11:05:39
300415,伊之密,20.77,-2.12,76678811.0,1431965.0,1.87,-54010.0,1485975.0,3777081.0,-5209046.0,即时,2026-07-16 11:05:38
603383,顶点软件,26.64,2.07,63397243.0,1384172.0,2.18,36063.0,1348109.0,1814346.0,-3198518.0,即时,2026-07-16 11:05:39
300212,*ST易录,8.23,1.23,56770813.38,1351352.0,2.38,1539193.0,-187841.0,141117.0,-1492469.0,即时,2026-07-16 11:05:37
300271,华宇软件,5.21,3.37,56090522.58,1337906.0,2.39,1372267.0,-34361.0,1171983.0,-2509890.0,即时,2026-07-16 11:05:37
002706,良信股份,9.92,-0.4,111307458.26,1229222.0,1.1,-1967989.0,3197211.0,-3844580.0,2615359.0,即时,2026-07-16 11:05:37
003028,振邦智能,22.25,2.44,13321662.6,1214414.0,9.12,24131.0,1190283.0,-965905.0,-248509.0,即时,2026-07-16 11:05:37
300593,新雷能,26.02,-3.59,258797606.55,987343.0,0.38,-961735.0,1949078.0,-5071130.0,4083786.0,即时,2026-07-16 11:05:38
301533,威马农机,24.83,3.2,14754015.0,956077.0,6.48,0.0,956077.0,1189610.0,-2145687.0,即时,2026-07-16 11:05:39
603416,信捷电气,53.95,-1.57,73852931.0,933017.0,1.26,-2552332.0,3485349.0,444786.0,-1377803.0,即时,2026-07-16 11:05:39
300424,航新科技,13.89,0.36,57900465.43,912579.0,1.58,1350000.0,-437421.0,1489134.0,-2401713.0,即时,2026-07-16 11:05:38
300515,三德科技,13.11,1.16,14578742.0,895029.0,6.14,0.0,895029.0,1451222.0,-2346251.0,即时,2026-07-16 11:05:38
301499,维科精密,25.77,-0.31,35124745.0,880972.0,2.51,0.0,880972.0,-567934.0,-313038.0,即时,2026-07-16 11:05:38
002006,精工科技,13.98,1.23,49994279.85,865592.0,1.73,-806658.0,1672250.0,-4084635.0,3219043.0,即时,2026-07-16 11:05:36
300126,锐奇股份,5.91,3.32,18350507.86,857123.0,4.67,0.0,857123.0,1117169.0,-1974292.0,即时,2026-07-16 11:05:37
301428,世纪恒通,28.9,1.47,42838526.5,844843.0,1.97,2371744.0,-1526901.0,-1339754.0,494911.0,即时,2026-07-16 11:05:38
300768,迪普科技,15.56,0.32,73398947.74,760959.0,1.04,-1069646.0,1830605.0,-5637687.0,4876729.0,即时,2026-07-16 11:05:38
000821,ST京机,7.48,1.77,28626570.0,724369.0,2.53,0.0,724369.0,-1207422.0,483053.0,即时,2026-07-16 11:05:36
301332,德尔玛,7.99,1.52,12558859.2,683127.0,5.44,0.0,683127.0,715232.0,-1398359.0,即时,2026-07-16 11:05:38
300660,江苏雷利,27.63,0.62,126263224.75,680267.0,0.54,790262.0,-109995.0,-2945331.0,2265065.0,即时,2026-07-16 11:05:38
301505,苏州规划,15.98,2.3,18121608.32,653879.0,3.61,0.0,653879.0,-290258.0,-363621.0,即时,2026-07-16 11:05:38
300509,新美星,8.29,3.11,25882634.93,639772.0,2.47,0.0,639772.0,-871875.0,232103.0,即时,2026-07-16 11:05:38
301519,舜禹股份,11.33,2.26,15256231.0,624839.0,4.1,0.0,624839.0,175292.0,-800131.0,即时,2026-07-16 11:05:39
002698,博实股份,12.32,0.24,70638024.64,525044.0,0.74,234861.0,290183.0,-3532165.0,3007121.0,即时,2026-07-16 11:05:37
300307,慈星股份,6.73,0.3,39997593.75,485887.0,1.21,0.0,485887.0,3151333.0,-3637220.0,即时,2026-07-16 11:05:37
300682,朗新科技,9.94,2.69,86211079.0,483321.0,0.56,0.0,483321.0,-5192116.0,4708796.0,即时,2026-07-16 11:05:38
002403,爱仕达,9.42,1.84,32068659.0,448909.0,1.4,0.0,448909.0,-54167.0,-394742.0,即时,2026-07-16 11:05:37
300879,大叶股份,15.69,2.75,31160937.0,424640.0,1.36,0.0,424640.0,299954.0,-724594.0,即时,2026-07-16 11:05:38
603895,天永智能,28.44,1.39,15687183.0,415139.0,2.65,2834.0,412305.0,-563144.0,148005.0,即时,2026-07-16 11:05:39
002202,金风科技,18.9,0.11,949137626.48,366339.0,0.04,12201647.0,-11835308.0,-23713584.0,23347248.0,即时,2026-07-16 11:05:37
301368,丰立智能,42.84,0.54,101026245.0,364980.0,0.36,1372093.0,-1007113.0,-1398098.0,1033118.0,即时,2026-07-16 11:05:38
301378,通达海,24.01,4.12,29283944.85,348559.0,1.19,11975.0,336584.0,1228141.0,-1576700.0,即时,2026-07-16 11:05:38
300232,洲明科技,5.05,1.0,36315877.0,241979.0,0.67,227467.0,14512.0,359680.0,-601659.0,即时,2026-07-16 11:05:37
002859,洁美科技,72.46,-0.1,643568864.95,234331.0,0.04,-21134632.0,21368963.0,-12203326.0,11968996.0,即时,2026-07-16 11:05:37
605060,联德股份,43.08,-2.89,81571473.0,233357.0,0.29,-2014121.0,2247478.0,-2124006.0,1890649.0,即时,2026-07-16 11:05:39
300625,三雄极光,9.32,2.64,10764964.0,196114.0,1.82,0.0,196114.0,-486797.0,290683.0,即时,2026-07-16 11:05:38
002335,科华数据,32.9,1.01,376125882.09,176676.0,0.05,-8477800.0,8654476.0,-12717290.0,12540615.0,即时,2026-07-16 11:05:37
300902,国安达,14.67,0.69,26360671.85,172826.0,0.66,0.0,172826.0,-2714599.0,2541773.0,即时,2026-07-16 11:05:38
300161,华中数控,26.23,0.0,27416262.0,68547.0,0.25,-1496980.0,1565527.0,259180.0,-327727.0,即时,2026-07-16 11:05:37
300468,四方精创,19.66,1.76,150316942.22,28912.0,0.02,-4547681.0,4576593.0,-4263347.0,4234435.0,即时,2026-07-16 11:05:38
002190,成飞集成,21.64,1.93,42955778.0,22359.0,0.05,333996.0,-311637.0,1684832.0,-1707191.0,即时,2026-07-16 11:05:37
605286,同力天启,23.74,0.85,23638033.0,9567.0,0.04,0.0,9567.0,-2040373.0,2028432.0,即时,2026-07-16 11:05:39
002013,中航机电,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,即时,2026-07-16 11:05:36
002231,*ST奥维,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,即时,2026-07-16 11:05:37
300029,天龙退,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,即时,2026-07-16 11:05:37
300379,东通退,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,即时,2026-07-16 11:05:37
300177,中海达,6.08,2.7,36413374.96,-19541.0,-0.05,0.0,-19541.0,-988616.0,1008157.0,即时,2026-07-16 11:05:37
001278,一彬科技,15.19,2.08,23365072.0,-33380.0,-0.14,1960304.0,-1993684.0,-910878.0,944258.0,即时,2026-07-16 11:05:36
300293,蓝英装备,15.7,-0.57,43912426.0,-84901.0,-0.19,-777272.0,692371.0,-1666771.0,1751672.0,即时,2026-07-16 11:05:37
003025,思进智能,12.16,-0.16,27259015.86,-86667.0,-0.32,0.0,-86667.0,2075107.0,-1988440.0,即时,2026-07-16 11:05:37
002598,ST章鼓,6.81,1.19,8743206.0,-87976.0,-1.01,0.0,-87976.0,-8185.0,96161.0,即时,2026-07-16 11:05:37
603703,盛洋科技,9.18,1.44,46821445.0,-106329.0,-0.23,0.0,-106329.0,5570160.0,-5463831.0,即时,2026-07-16 11:05:39
301255,通力科技,20.19,0.9,12495512.45,-108491.0,-0.87,0.0,-108491.0,531639.0,-423148.0,即时,2026-07-16 11:05:38
301278,快可电子,26.9,2.4,16172201.04,-163964.0,-1.01,0.0,-163964.0,1183207.0,-1019243.0,即时,2026-07-16 11:05:38
301325,曼恩斯特,30.09,0.37,23131525.78,-165135.0,-0.71,0.0,-165135.0,1720980.0,-1555845.0,即时,2026-07-16 11:05:38
300659,中孚信息,9.63,2.23,27799592.0,-277463.0,-1.0,0.0,-277463.0,-2567482.0,2844945.0,即时,2026-07-16 11:05:38
002815,崇达技术,15.47,0.39,848359541.25,-282821.0,-0.03,3595491.0,-3878312.0,-7475728.0,7758544.0,即时,2026-07-16 11:05:37
002337,赛象科技,4.52,2.49,26462518.0,-285956.0,-1.08,0.0,-285956.0,-1971242.0,2257198.0,即时,2026-07-16 11:05:37
300036,超图软件,11.12,2.68,66278109.0,-298253.0,-0.45,1664477.0,-1962730.0,-591308.0,889561.0,即时,2026-07-16 11:05:37
300354,东华测试,32.16,-1.05,43879055.58,-310554.0,-0.71,1033631.0,-1344185.0,-749344.0,1059898.0,即时,2026-07-16 11:05:37
603232,格尔软件,14.14,1.95,44093730.0,-320729.0,-0.73,0.0,-320729.0,-4464844.0,4785573.0,即时,2026-07-16 11:05:39
300461,田中精机,32.7,-0.85,43120002.0,-323353.0,-0.75,0.0,-323353.0,802422.0,-479069.0,即时,2026-07-16 11:05:38
002380,科远智慧,28.75,0.35,75048292.0,-328029.0,-0.44,-887542.0,559513.0,1843679.0,-1515650.0,即时,2026-07-16 11:05:37
301399,英特科技,16.2,2.08,17725373.94,-394777.0,-2.23,0.0,-394777.0,461497.0,-66720.0,即时,2026-07-16 11:05:38
300195,长荣股份,5.19,1.76,34616070.0,-411250.0,-1.19,0.0,-411250.0,-1666328.0,2077578.0,即时,2026-07-16 11:05:37
301418,协昌科技,37.66,-1.41,46918101.96,-449001.0,-0.96,704766.0,-1153767.0,-2194783.0,2643785.0,即时,2026-07-16 11:05:38
300634,彩讯股份,19.2,2.73,128184302.89,-492168.0,-0.38,-2484594.0,1992426.0,-927800.0,1419968.0,即时,2026-07-16 11:05:38
002334,英威腾,6.71,0.3,36606820.0,-522009.0,-1.43,-1282480.0,760471.0,-401612.0,923622.0,即时,2026-07-16 11:05:37
301339,通行宝,10.41,1.07,26693799.02,-653959.0,-2.45,0.0,-653959.0,508663.0,145298.0,即时,2026-07-16 11:05:38
002833,弘亚数控,16.69,0.18,38272066.1,-664313.0,-1.74,0.0,-664313.0,233734.0,430579.0,即时,2026-07-16 11:05:37
002577,雷柏科技,17.93,2.87,48398249.0,-668594.0,-1.38,-1425641.0,757047.0,1128993.0,-460399.0,即时,2026-07-16 11:05:37
301137,哈焊华通,30.5,1.6,35276247.55,-690689.0,-1.96,-1118620.0,427931.0,-507794.0,1198483.0,即时,2026-07-16 11:05:38
002184,海得控制,9.48,1.39,31242568.68,-785619.0,-2.51,0.0,-785619.0,821311.0,-35692.0,即时,2026-07-16 11:05:37
300719,安达维尔,11.16,1.45,17344289.0,-789272.0,-4.55,0.0,-789272.0,914552.0,-125280.0,即时,2026-07-16 11:05:38
300380,安硕信息,28.47,-0.18,29835625.0,-815033.0,-2.73,0.0,-815033.0,-137963.0,952996.0,即时,2026-07-16 11:05:37
300091,*ST金灵,2.59,-0.38,4890045.2,-845596.0,-17.29,0.0,-845596.0,591720.0,253876.0,即时,2026-07-16 11:05:37
002279,久其软件,5.86,1.74,93616411.5,-874559.0,-0.93,1429563.0,-2304122.0,1139598.0,-265039.0,即时,2026-07-16 11:05:37
301159,三维天地,29.65,1.09,48797280.0,-921570.0,-1.89,0.0,-921570.0,-1176079.0,2097649.0,即时,2026-07-16 11:05:38
002055,ST得润,6.42,0.63,35191090.0,-940215.0,-2.67,390689.0,-1330904.0,350412.0,589803.0,即时,2026-07-16 11:05:36
300311,ST任子行,5.31,0.95,25550593.0,-981087.0,-3.84,-357643.0,-623444.0,-336768.0,1317856.0,即时,2026-07-16 11:05:37
605056,咸亨国际,14.53,-0.21,30368509.0,-990704.0,-3.26,0.0,-990704.0,1227819.0,-237115.0,即时,2026-07-16 11:05:39
300098,高新兴,4.44,2.07,88210305.22,-1003192.0,-1.14,2752808.0,-3756000.0,-7254313.0,8257505.0,即时,2026-07-16 11:05:37
002368,太极股份,13.78,2.07,78787201.78,-1030954.0,-1.31,2146781.0,-3177735.0,-4050481.0,5081435.0,即时,2026-07-16 11:05:37
300608,思特奇,9.52,2.81,65080699.49,-1056550.0,-1.62,561601.0,-1618151.0,-965986.0,2022537.0,即时,2026-07-16 11:05:38
002073,软控股份,5.43,0.93,43847593.4,-1084681.0,-2.47,538206.0,-1622887.0,-1020288.0,2104968.0,即时,2026-07-16 11:05:36
603656,泰禾智能,17.77,2.01,21400317.0,-1100808.0,-5.14,-1632353.0,531545.0,1876357.0,-775548.0,即时,2026-07-16 11:05:39
002367,康力电梯,5.66,-0.18,33140383.42,-1112894.0,-3.36,4144111.0,-5257005.0,2372231.0,-1259336.0,即时,2026-07-16 11:05:37
000682,东方电子,11.79,-0.34,66712711.0,-1133314.0,-1.7,656910.0,-1790224.0,-2054850.0,3188164.0,即时,2026-07-16 11:05:36
301112,信邦智能,31.45,1.0,16324965.0,-1184078.0,-7.25,0.0,-1184078.0,784348.0,399730.0,即时,2026-07-16 11:05:38
300943,春晖智控,31.82,-2.63,144782891.59,-1184974.0,-0.82,2694914.0,-3879888.0,3667060.0,-2482087.0,即时,2026-07-16 11:05:38
603960,克来机电,15.38,0.85,38595123.0,-1188456.0,-3.08,0.0,-1188456.0,874548.0,313908.0,即时,2026-07-16 11:05:39
002214,*ST大立,13.14,0.31,11691052.0,-1201519.0,-10.28,0.0,-1201519.0,1042629.0,158890.0,即时,2026-07-16 11:05:37
300836,佰奥智能,59.9,-0.86,36934673.15,-1212020.0,-3.28,869310.0,-2081330.0,2066595.0,-854576.0,即时,2026-07-16 11:05:38
603602,纵横通信,10.69,2.1,22893014.0,-1221628.0,-5.34,0.0,-1221628.0,-922085.0,2143713.0,即时,2026-07-16 11:05:39
300097,智云股份,7.87,0.77,25719967.0,-1234080.0,-4.8,-1196913.0,-37167.0,991621.0,242459.0,即时,2026-07-16 11:05:37
300730,科创信息,12.12,1.25,22680418.0,-1301882.0,-5.74,0.0,-1301882.0,532698.0,769184.0,即时,2026-07-16 11:05:38
300366,ST创意,4.67,1.97,18307861.0,-1355711.0,-7.41,0.0,-1355711.0,1987349.0,-631638.0,即时,2026-07-16 11:05:37
002284,亚太股份,9.41,1.4,83506163.25,-1381103.0,-1.65,-2962860.0,1581757.0,305133.0,1075971.0,即时,2026-07-16 11:05:37
000561,烽火电子,7.0,1.3,46416150.92,-1382487.0,-2.98,-1950994.0,568507.0,337552.0,1044935.0,即时,2026-07-16 11:05:36
002912,中新赛克,18.36,3.26,29978905.26,-1397341.0,-4.66,0.0,-1397341.0,-1097467.0,2494808.0,即时,2026-07-16 11:05:37
002527,新时达,11.04,0.73,78626263.92,-1406186.0,-1.79,-6756925.0,5350739.0,672394.0,733793.0,即时,2026-07-16 11:05:37
300193,佳士科技,7.66,0.66,13438179.0,-1461995.0,-10.88,0.0,-1461995.0,1422661.0,39334.0,即时,2026-07-16 11:05:37
300154,瑞凌股份,8.77,3.06,99239477.54,-1509243.0,-1.52,-1056242.0,-453001.0,7079575.0,-5570331.0,即时,2026-07-16 11:05:37
002943,宇晶股份,38.86,0.52,175569012.1,-1514975.0,-0.86,-10102937.0,8587962.0,-2238185.0,3753160.0,即时,2026-07-16 11:05:37
