code,name,price,pct_change,amount,main_net,main_pct,super_net,large_net,medium_net,small_net,period,updated_at
300515,三德科技,15.1,-2.89,41879331.0,-423609.43306500005,-1.0115,-148263.30157275,-190624.24487925004,105902.35826625001,232985.18818575004,3日排行,2026-06-08 16:30:39
300011,鼎汉技术,6.08,-2.88,42741829.0,-430837.63631999993,-1.0079999999999998,-150793.17271199997,-193876.936344,107709.40907999998,236960.69997599997,3日排行,2026-06-08 16:30:39
301533,威马农机,26.23,-4.17,30564963.0,-446095.63498499995,-1.4594999999999998,-156133.47224474998,-200743.03574325,111523.90874624999,245352.59924175,3日排行,2026-06-08 16:30:39
300466,赛摩智能,8.06,-1.71,74587757.0,-446407.725645,-0.5985,-156242.70397575,-200883.47654025,111601.93141125,245524.24910475002,3日排行,2026-06-08 16:30:39
301505,苏州规划,18.91,-2.93,43865659.49,-449842.33806995006,-1.0255,-157444.8183244825,-202429.05213147754,112460.58451748751,247413.28593847255,3日排行,2026-06-08 16:30:39
301153,中科江南,17.76,-2.2,59151724.16,-455468.276032,-0.7700000000000001,-159413.8966112,-204960.72421440002,113867.069008,250507.55181760003,3日排行,2026-06-08 16:30:39
300097,智云股份,9.46,-0.73,187499531.0,-479061.301705,-0.2555,-167671.45559675,-215577.58576725,119765.32542625,263483.71593775,3日排行,2026-06-08 16:30:39
002337,赛象科技,5.09,-3.23,45344696.0,-512621.78828000004,-1.1305,-179417.625898,-230679.80472600003,128155.44707000001,281941.98355400003,3日排行,2026-06-08 16:30:39
300354,东华测试,32.49,-1.81,81947620.0,-519138.1727,-0.6335000000000001,-181698.360445,-233612.177715,129784.543175,285525.994985,3日排行,2026-06-08 16:30:39
300588,熙菱信息,18.83,-1.41,105562947.28,-520953.1448267999,-0.49349999999999994,-182333.60068937996,-234428.91517205996,130238.28620669998,286524.22965473996,3日排行,2026-06-08 16:30:39
603690,至纯科技,25.96,-0.31,480278705.0,-521102.394925,-0.1085,-182385.83822374998,-234496.07771625,130275.59873125,286606.31720875,3日排行,2026-06-08 16:30:39
300598,诚迈科技,32.68,-0.82,187084004.33,-536931.0924270999,-0.2869999999999999,-187925.88234948498,-241618.99159219497,134232.77310677498,295312.100834905,3日排行,2026-06-08 16:30:39
300126,锐奇股份,6.66,-4.03,39809212.0,-561508.93526,-1.4105,-196528.127341,-252679.02086700004,140377.233815,308829.9143930001,3日排行,2026-06-08 16:30:39
300902,国安达,14.45,-4.05,40106304.4,-568506.86487,-1.4175000000000002,-198977.4027045,-255828.08919150004,142126.7162175,312678.77567850007,3日排行,2026-06-08 16:30:39
300112,万讯自控,6.93,-2.39,71961879.94,-601961.1256981,-0.8364999999999999,-210686.39399433497,-270882.506564145,150490.281424525,331078.619133955,3日排行,2026-06-08 16:30:39
301380,挖金客,30.14,-3.49,52731051.67,-644109.79614905,-1.2215,-225438.4286521675,-289849.4082670725,161027.4490372625,354260.38788197754,3日排行,2026-06-08 16:30:39
301159,三维天地,33.05,-2.71,68066245.57,-645608.3392314499,-0.9484999999999999,-225962.91873100743,-290523.75265415246,161402.08480786247,355084.5865772975,3日排行,2026-06-08 16:30:39
002347,泰尔股份,6.88,-1.43,138649190.94,-693939.2006546999,-0.5005,-242878.72022914496,-312272.640294615,173484.80016367498,381666.560360085,3日排行,2026-06-08 16:30:39
300114,中航电测,72.18,-0.17,1181995873.0,-703287.544435,-0.059500000000000004,-246150.64055225,-316479.39499575004,175821.88610875,386808.14943925006,3日排行,2026-06-08 16:30:39
603528,多伦科技,6.75,-2.17,93849984.0,-712790.62848,-0.7595,-249476.71996799996,-320755.782816,178197.65712,392034.845664,3日排行,2026-06-08 16:30:39
603666,亿嘉和,28.47,-1.21,169713853.0,-718738.167455,-0.4235,-251558.35860925,-323432.17535475,179684.54186375,395305.99210025003,3日排行,2026-06-08 16:30:39
301378,通达海,27.68,-3.12,66232100.88,-723254.5416096001,-1.092,-253139.08956336,-325464.54372432,180813.63540240002,397789.99788528006,3日排行,2026-06-08 16:30:39
603966,法兰泰克,8.82,-2.54,84092717.0,-747584.2541299999,-0.8889999999999999,-261654.48894549994,-336412.9143585,186896.06353249997,411171.3397715,3日排行,2026-06-08 16:30:39
002073,软控股份,5.59,-1.76,123853104.0,-762935.12064,-0.616,-267027.292224,-343320.804288,190733.78016,419614.316352,3日排行,2026-06-08 16:30:39
603583,捷昌驱动,25.87,-0.92,240688076.0,-775015.6047199998,-0.32199999999999995,-271255.4616519999,-348757.02212399995,193753.90117999996,426258.58259599993,3日排行,2026-06-08 16:30:39
300541,先进数通,10.36,-3.09,74764765.55,-808580.9394232498,-1.0815,-283003.32879813743,-363861.4227404624,202145.23485581245,444719.51668278745,3日排行,2026-06-08 16:30:39
