code,name,price,pct_change,amount,main_net,main_pct,super_net,large_net,medium_net,small_net,period,updated_at
301191,菲菱科思,106.08,-0.97,100716874.2,-357420.0,-0.35,824549.0,-1181969.0,3299239.0,-2941819.0,即时,2026-06-24 10:11:21
301199,迈赫股份,18.13,-3.31,14726779.8,-476143.0,-3.23,0.0,-476143.0,339891.0,136252.0,即时,2026-06-24 10:11:21
301185,鸥玛软件,15.58,-3.53,15819306.0,-550465.0,-3.48,0.0,-550465.0,2148719.0,-1598254.0,即时,2026-06-24 10:11:21
603960,克来机电,19.28,-3.98,71910447.0,-554751.0,-0.77,9643.0,-564394.0,-244163.0,798914.0,即时,2026-06-24 10:11:22
300515,三德科技,14.1,-2.49,10242148.0,-569612.0,-5.56,0.0,-569612.0,2118114.0,-1548502.0,即时,2026-06-24 10:11:21
603090,宏盛股份,57.83,-0.98,106984843.0,-609456.0,-0.57,-4148799.0,3539343.0,-5592285.0,6201741.0,即时,2026-06-24 10:11:22
301255,通力科技,22.48,-3.52,17417704.56,-615166.0,-3.53,0.0,-615166.0,419933.0,195232.0,即时,2026-06-24 10:11:21
300902,国安达,16.92,-1.23,22418571.0,-712772.0,-3.18,0.0,-712772.0,1422.0,711350.0,即时,2026-06-24 10:11:21
300634,彩讯股份,21.66,-1.32,81440084.01,-819775.0,-1.01,4168719.0,-4988494.0,-89882.0,909656.0,即时,2026-06-24 10:11:21
301529,福赛科技,96.13,-0.72,66343877.0,-832455.0,-1.25,0.0,-832455.0,-2843124.0,3675580.0,即时,2026-06-24 10:11:21
300369,绿盟科技,5.65,-2.92,45425486.0,-839118.0,-1.85,-1011022.0,171904.0,734611.0,104507.0,即时,2026-06-24 10:11:21
002598,ST章鼓,6.86,-1.86,8912165.0,-840997.0,-9.44,0.0,-840997.0,72112.0,768885.0,即时,2026-06-24 10:11:20
300598,诚迈科技,29.95,-3.26,47569561.0,-980297.0,-2.06,3016988.0,-3997285.0,595534.0,384763.0,即时,2026-06-24 10:11:21
300588,熙菱信息,22.5,-1.06,39172988.0,-999294.0,-2.55,0.0,-999294.0,-3785273.0,4784567.0,即时,2026-06-24 10:11:21
002403,爱仕达,8.92,-4.29,20459152.0,-1025348.0,-5.01,0.0,-1025348.0,1480505.0,-455157.0,即时,2026-06-24 10:11:20
300532,今天国际,6.54,-2.53,20873561.84,-1102781.0,-5.28,0.0,-1102781.0,1445530.0,-342748.0,即时,2026-06-24 10:11:21
002079,苏州固锝,13.99,-0.21,241462411.56,-1128611.0,-0.47,641378.0,-1769989.0,-21795237.0,22923848.0,即时,2026-06-24 10:11:20
